time,space_id,faculty_name,fitbit.air-vel,fitbit.bodyPresence,fitbit.change,fitbit.clothing,fitbit.comfort,fitbit.heartRate,fitbit.indoorOutdoor,fitbit.lat,fitbit.lon,fitbit.met,fitbit.responseSpeed,fitbit.restingHR,fitbit.thermal,fitbit.voteLog,Ambient Temp(℃),Steerpath.Accuracy,Steerpath.Floor,Steerpath.Latitude,Steerpath.Longitude,Steerpath.Space,Skin Temp(℃),fitbit_api.HR,fitbit_api.Steps,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%),VAV2-3|Temp at space_id: 201,VAV2-4|Temp at space_id: 201,VAV2-5|Temp at space_id: 201,VAV2-6|Temp at space_id: 201,VAV2-18|Temp at space_id: 202,VAV2-20|Temp at space_id: 203,VAV2-7N8|Temp at space_id: 204,VAV2-9N27|Temp at space_id: 204,VAV2-22|Temp at space_id: 206,VAV2-17|Temp at space_id: 207,VAV2-16|Temp at space_id: 207,VAV2-12|Temp at space_id: 208,score,temp(°C),humid,co2,voc,pm25,light,noise,device_uuid,senSING.humidity,senSING.light,senSING.noise,senSING.temperature,purpleair.0.3_um_count,purpleair.0.5_um_count,purpleair.1.0_um_count,purpleair.10.0_um_count,purpleair.2.5_um_count,purpleair.5.0_um_count,purpleair.humidity,purpleair.pm1.0,purpleair.pm10.0,purpleair.pm2.5,purpleair.pressure,purpleair.temperature,user_id,Year of birth (for example 1995),Sex,Height (cm),Weight (kg),Shoulder width (cm),How long have you been in Singapore (in years)?,Can you say that you are used to the weather in Singapore?,Can you say that you are satisfied with the weather in this city (outdoor weather conditions)?,Do you suffer from sweating in Singapore?,Do you enjoy being outdoor in Singapore?,What is your estimation of your time (hours) spent outdoor (per day) during the weekdays? (for example 2 hrs),What is your estimation of your time (hours) spent outdoor (per day) during the weekend? (for example 4 hrs),Do you seem to be aware of subtleties in your environment? ,"Are you easily overwhelmed by things like bright lights, strong smells, coarse fabrics, or sirens close by?","Do you have a rich, complex inner life?",Do you get rattled when you have a lot to do in a short amount of time?,Are you deeply moved by the arts or music?,Are you annoyed when people try to get you to do too many things at once?,Do you make a point to avoid violent movies and TV shows?,Do you find it unpleasant to have a lot going on at once?,Do changes in your life shake you up?,"Do you notice and enjoy delicate or fine scents, tastes, sounds, works of art?","Are you bothered by intense stimuli, like loud noises or chaotic scenes?","When you must compete or be observed while performing a task, do you become so nervous or shaky that you do much worse than you would otherwise?",In most ways my life is close to my ideal,The conditions of my life are excellent,I am satisfied with my life,So far I have gotten the important things I want in life,"If I could live my life over, I would change almost nothing","Extraverted, enthusiastic","Critical, quarrelsome","Dependable, self-disciplined","Anxious, easily upset","Open to new experience, complex","Reserved, quiet","Sympathetic, warm","Disorganized, careless","Calm, emotionally stable","Conventional, unreactive"
2021-04-17 11:40:00+08:00,105,SDE1,10,True,10,10,10,61,9,,,9,4.361,62,10,1542.0,29.875,4.75,2,1.2971566037826308,103.77035480005716,,32.438,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.95,1090.8,233.31,0.24,20.29,2.42,104.0,19.98,38.13,33.69,1008.85,25.0,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 11:44:00+08:00,105,SDE1,10,True,10,10,10,53,9,1.29668,103.77051333333333,9,5.295,62,10,1543.0,29.812,4.75,2,1.2971566037826308,103.77035480005716,,32.375,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.95,1090.8,233.31,0.24,20.29,2.42,104.0,19.98,38.13,33.69,1008.85,25.0,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 12:09:00+08:00,105,SDE1,11,True,10,10,10,61,9,,,9,4.363,62,10,1544.0,29.438,4.75,2,1.2971566037826308,103.77035480005716,,32.688,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.95,1090.8,233.31,0.24,20.29,2.42,104.0,19.98,38.13,33.69,1008.85,25.0,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 12:20:00+08:00,0,SDE4,11,True,10,10,10,66,9,1.2965866666666668,103.77010833333334,9,6.37,62,10,1545.0,27.812,2.5,3,1.2968951860175488,103.77031436552068,,31.312,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2029,20.0,68.0,25.2506,5166.29,1588.23,333.15,0.87,26.5,5.29,,25.15,51.42,41.79,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 12:44:00+08:00,0,SDE4,11,True,10,10,10,56,9,1.2966533333333334,103.77024166666666,9,4.412,62,10,1546.0,26.688,3.75,3,1.2969155342435228,103.77029864097872,,30.562,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2178,18.0,70.0,25.2224,2774.43,825.26,164.91,0.32,12.28,1.23,67.0,15.62,27.02,25.25,1011.39,25.56,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 13:01:00+08:00,-1,,11,True,10,10,10,78,9,1.296668333333333,103.77012166666668,9,5.002,62,10,1547.0,24.875,6.25,6,1.2972289530305376,103.77073818654134,,28.688,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 13:18:00+08:00,-1,,11,True,10,10,10,53,9,1.2966283333333333,103.77009666666666,9,7.288,62,10,1548.0,25.688,6.25,6,1.2972189026122245,103.77071482785884,,29.125,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 13:34:00+08:00,-1,,11,True,10,10,10,59,9,1.2965933333333333,103.77007,9,5.073,62,10,1549.0,26.125,6.25,6,1.2972040829765696,103.770699998368,,28.75,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 13:50:00+08:00,0,SDE4,11,True,10,10,10,58,9,1.2964033333333334,103.77022666666667,9,6.856,62,10,1550.0,25.438,10.5,3,1.2969372951249127,103.77023574281084,,28.062,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,786.16,220.36,29.59,0.0,2.89,0.0,70.0,3.11,4.93,4.57,1010.71,25.0,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 14:05:00+08:00,0,SDE4,10,True,10,10,10,55,9,,,9,7.251,61,10,1551.0,27.625,10.5,3,1.2969372951249127,103.77023574281084,,29.312,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,2125.82,642.36,99.7,0.0,6.82,2.23,,11.18,18.84,17.38,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 14:14:00+08:00,0,SDE4,11,True,10,10,10,64,9,1.296745,103.77046666666666,9,8.098,61,10,1552.0,27.938,10.5,3,1.2969372951249127,103.77023574281084,,29.75,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,1725.54,518.77,95.66,0.2,6.96,2.21,,8.77,15.8,14.14,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 14:29:00+08:00,0,SDE4,11,True,10,10,10,60,9,1.2967583333333332,103.77046166666666,9,5.766,61,10,1553.0,28.188,10.5,3,1.2969372951249127,103.77023574281084,,29.938,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,1689.48,508.45,81.62,0.3,4.77,0.39,,9.11,14.38,13.8,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 14:48:00+08:00,0,SDE4,11,True,10,10,10,63,9,1.296745,103.77047,9,6.253,61,10,1554.0,28.062,10.5,3,1.2969372951249127,103.77023574281084,,30.0,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,607.91,178.24,18.07,0.0,1.36,0.24,,2.49,3.45,3.36,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 15:05:00+08:00,0,SDE4,11,True,10,10,10,52,9,1.2966516666666663,103.77053166666668,9,3.948,61,10,1555.0,27.875,10.5,3,1.2969372951249127,103.77023574281084,,29.75,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,628.94,173.56,14.09,0.19,1.11,0.74,68.0,2.07,3.37,2.83,1010.55,25.56,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 15:24:00+08:00,0,SDE4,11,True,10,10,10,62,9,1.296745,103.77047166666668,9,5.165,61,10,1556.0,27.938,10.5,3,1.2969372951249127,103.77023574281084,,30.188,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,462.0,126.18,10.19,0.0,0.42,0.0,67.0,0.93,1.58,1.51,1010.45,25.56,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 15:40:00+08:00,0,SDE4,11,True,10,10,10,47,9,1.296706666666667,103.770495,9,4.445,61,10,1557.0,29.0,10.5,3,1.2969372951249127,103.77023574281084,,29.75,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,604.63,172.12,18.22,0.0,0.58,0.08,,2.24,3.19,2.97,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 16:03:00+08:00,0,SDE4,11,True,10,10,10,54,9,1.2967216666666666,103.770485,9,4.748,61,10,1558.0,28.125,10.5,3,1.2969372951249127,103.77023574281084,,30.0,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,1066.63,316.35,34.63,0.0,3.04,0.37,,5.07,7.21,6.79,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 16:20:00+08:00,0,SDE4,11,True,10,10,10,53,9,1.2967,103.77048666666668,9,5.835,61,10,1559.0,28.438,10.5,3,1.2969372951249127,103.77023574281084,,30.375,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,1409.16,420.89,61.75,0.0,3.39,1.51,,7.35,11.39,10.46,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 16:36:00+08:00,0,SDE4,11,True,10,10,10,55,9,1.2966983333333333,103.77050333333334,9,3.478,61,10,1560.0,28.25,10.5,3,1.2969372951249127,103.77023574281084,,30.625,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,1530.32,427.45,69.96,0.68,5.23,1.98,67.0,7.14,12.43,11.3,1009.99,26.11,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 16:54:00+08:00,0,SDE4,11,True,10,10,10,58,9,1.29668,103.770515,9,4.001,61,10,1561.0,29.0,10.5,3,1.2969372951249127,103.77023574281084,,30.812,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,1632.47,472.28,63.25,0.26,4.25,1.18,67.0,8.11,12.37,11.47,1009.79,26.11,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 17:16:00+08:00,0,SDE4,11,True,10,10,10,52,9,1.2966183333333334,103.770555,9,4.884,61,10,1562.0,29.062,10.5,3,1.2969372951249127,103.77023574281084,,31.688,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4105,21.0,71.0,24.412,1326.47,392.53,50.09,0.0,2.91,0.57,,6.69,10.1,9.59,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 17:30:00+08:00,1,SDE4,11,True,10,10,10,70,9,1.296775,103.77018833333334,9,27.557,61,10,1563.0,27.938,13.75,3,1.296880772274985,103.77039972731993,,31.75,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.89,301.64,39.45,0.0,3.38,0.64,,4.92,7.83,7.42,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-17 17:45:00+08:00,107,SDE1,11,True,10,10,10,78,9,1.297785,103.77104333333334,9,5.805,61,10,1564.0,26.062,13.75,2,1.2975974820120637,103.77082130197743,,30.438,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.95,1090.8,233.31,0.24,20.29,2.42,104.0,19.98,38.13,33.69,1008.85,25.0,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 16:36:00+08:00,107,SDE1,10,True,10,9,10,103,9,,,10,7.899,61,10,1565.0,31.0,13.75,2,1.2975974820120637,103.77082130197743,,33.75,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198.74,965.49,168.42,0.0,11.63,2.19,62.0,18.33,29.75,27.91,1006.23,27.78,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 17:05:00+08:00,128,SDE1,10,True,10,9,10,81,9,,,10,10.513,61,10,1566.0,31.125,5.5,4,1.2971566037826308,103.77061537818118,,33.438,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371.63,1028.84,157.93,0.0,9.26,0.54,62.0,19.86,29.32,28.58,1005.89,28.33,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 17:20:00+08:00,129,SDE1,10,True,10,9,10,59,11,1.2970283333333334,103.77060166666666,9,5.89,61,10,1567.0,27.812,29.5,4,1.297193625421362,103.77057330521455,,32.938,85.0,6.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5408,340.0,43.0,21.5823,2985.78,863.17,148.54,0.0,7.22,0.52,,3.91,6.13,6.02,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 17:36:00+08:00,0,SDE4,10,True,10,9,10,63,9,1.2965433333333334,103.77007166666668,9,17.329,61,10,1568.0,29.938,7.25,3,1.2969155342435228,103.77035255369402,,33.188,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5214,36.0,66.0,28.8072,3783.64,1132.55,176.7,0.0,10.77,2.84,,19.57,32.66,28.96,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 17:56:00+08:00,0,SDE4,10,True,10,9,10,65,9,1.2965283333333333,103.77005833333334,9,6.6,61,10,1569.0,31.5,8.25,3,1.2969144037865243,103.77023686599242,,33.812,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.809,36.0,63.0,29.2046,2691.96,810.49,119.53,0.26,8.36,2.15,,14.6,23.02,21.13,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 18:11:00+08:00,1,SDE4,10,True,10,9,10,64,9,1.2964633333333333,103.77005,9,5.273,61,10,1570.0,31.188,20.0,3,1.29688011031367,103.77036357491318,,33.875,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.74,802.12,132.28,0.16,6.75,1.44,55.0,15.02,22.84,21.75,1005.81,31.11,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 18:26:00+08:00,54,SDE4,10,True,10,9,10,61,9,1.296625,103.770085,9,5.105,61,10,1571.0,31.375,12.0,3,1.2969200560715168,103.77048733548231,,34.438,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.96,814.67,114.89,0.0,7.02,0.78,,14.96,22.56,21.95,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 18:42:00+08:00,0,SDE4,10,True,10,9,10,67,9,1.296385,103.770065,9,8.255,61,10,1572.0,31.625,13.75,3,1.2968759682485735,103.77022619576748,,34.5,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9652,20.0,66.0,29.1462,2687.51,795.29,117.36,0.24,5.82,1.71,55.0,15.0,22.38,20.76,1006.09,31.11,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 18:57:00+08:00,0,SDE4,10,True,10,9,10,65,9,1.2965066666666667,103.77018833333334,9,4.129,61,10,1573.0,31.625,4.75,3,1.2969014035310409,103.7703168926792,,34.875,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9338,17.0,66.0,29.2046,2614.85,759.84,130.58,0.31,6.78,1.69,55.0,13.67,21.93,20.73,1006.11,31.11,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 19:12:00+08:00,0,SDE4,10,True,10,9,10,65,9,,,9,4.788,61,10,1574.0,32.125,3.25,3,1.296913861741225,103.77031124715624,,34.875,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.334,297.0,63.0,29.1608,2824.75,849.34,125.83,0.0,9.79,1.85,,15.7,24.81,23.13,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 20:13:00+08:00,0,SDE4,10,True,10,9,10,62,9,1.2964583333333333,103.770015,9,6.463,61,10,1578.0,31.625,5.5,3,1.2968906641895548,103.77020654009004,,34.562,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0303,293.0,68.0,29.0127,2493.51,733.81,117.9,0.0,4.73,0.19,53.0,13.73,20.08,19.73,1006.97,30.56,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 20:28:00+08:00,0,SDE4,10,True,10,9,10,62,9,1.296606666666667,103.77006666666666,9,3.647,61,10,1579.0,31.438,29.5,3,1.2968812592620305,103.77034182794074,,34.562,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3442,294.0,64.0,28.9094,2525.46,731.77,96.46,0.09,2.32,0.18,52.0,14.07,19.23,19.02,1007.04,30.56,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 20:43:00+08:00,0,SDE4,10,True,10,9,10,62,9,1.2965283333333333,103.77009833333334,9,3.381,61,10,1580.0,32.125,17.75,3,1.2968754030200744,103.77025652166986,,35.0,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8597,291.0,63.0,28.9679,2308.22,692.83,101.61,0.39,6.41,1.11,,12.39,19.11,18.2,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 20:58:00+08:00,0,SDE4,10,True,10,9,10,69,9,1.2965783333333334,103.77012333333332,9,4.829,61,10,1581.0,31.75,12.0,3,1.296903664445038,103.77024753621733,,34.688,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7322,298.0,63.0,28.9261,2351.15,713.49,101.42,0.0,3.47,1.02,,12.53,18.92,18.19,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 21:14:00+08:00,0,SDE4,10,True,10,9,10,60,9,1.2966016666666669,103.770095,9,5.072,61,10,1582.0,31.25,10.5,3,1.2968838814475634,103.77029864097872,,34.625,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9177,21.0,62.0,28.9679,2244.94,676.31,105.41,0.35,7.17,1.44,,12.0,18.8,17.43,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 21:29:00+08:00,0,SDE4,10,True,10,9,10,65,9,1.2964933333333333,103.77007,9,4.622,61,10,1583.0,31.688,26.0,3,1.2968850119045618,103.77028853234458,,34.5,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6168,16.0,64.0,28.9679,2366.69,690.95,110.1,0.0,2.42,0.92,52.0,12.49,18.15,17.47,1007.95,30.56,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-28 21:49:00+08:00,206,SDE2,10,True,10,9,10,66,9,1.2972033333333333,103.77284166666666,9,5.258,60,10,1585.0,29.625,1.5,2,1.2975228718501597,103.77125485006307,,33.25,85.0,6.0,,,,5.0,,,,,,,,,,,,,,,24.54000092,,,,,,,,,,,,,61.3563,118.0,44.0,23.7236,2280.32,686.25,100.32,0.05,3.3,0.21,,12.49,17.54,17.39,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-30 12:58:00+08:00,0,SDE4,10,True,10,9,10,113,9,1.2964816666666668,103.77003833333332,9,7.479,60,10,1586.0,30.375,3.75,3,1.296939273840492,103.77043286117622,,33.25,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.214,69.0,66.0,29.044,4039.44,1202.0,185.69,0.17,10.74,1.65,,20.83,34.72,31.59,,,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
2021-04-30 13:22:00+08:00,1,SDE4,10,True,10,9,10,63,9,1.2964933333333333,103.77006166666666,9,5.112,60,10,1588.0,30.188,13.75,3,1.2969381433834937,103.7704042200462,,33.875,85.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.04,1109.98,195.85,0.15,11.13,1.11,55.0,20.21,32.96,31.15,1007.34,30.56,enth15,1998,Male,172,64.2,107,22,Yes,Slightly Dissatisfied,5,Yes,3,4,5,6,6,6,3,5,4,5,5,5,5,4,5,5,5,5,5,5,3,6,3,5,5,5,5,5,2
